Date/Time,Average Real Power (W)
2021-02-20 01:00:00 -0600,0
2021-02-20 01:05:00 -0600,0
2021-02-20 01:10:00 -0600,0
2021-02-20 01:15:00 -0600,0
2021-02-20 01:20:00 -0600,0
2021-02-20 01:25:00 -0600,0
2021-02-20 01:30:00 -0600,0
2021-02-20 01:35:00 -0600,0
2021-02-20 01:40:00 -0600,0
2021-02-20 01:45:00 -0600,0
2021-02-20 01:50:00 -0600,0
2021-02-20 01:55:00 -0600,0
2021-02-20 02:00:00 -0600,0
2021-02-20 02:05:00 -0600,0
2021-02-20 02:10:00 -0600,0
2021-02-20 02:15:00 -0600,0
2021-02-20 02:20:00 -0600,0
2021-02-20 02:25:00 -0600,0
2021-02-20 02:30:00 -0600,0
2021-02-20 02:35:00 -0600,0
2021-02-20 02:40:00 -0600,0
2021-02-20 02:45:00 -0600,0
2021-02-20 02:50:00 -0600,0
2021-02-20 02:55:00 -0600,0
2021-02-20 03:00:00 -0600,0
2021-02-20 03:05:00 -0600,0
2021-02-20 03:10:00 -0600,0
2021-02-20 03:15:00 -0600,0
2021-02-20 03:20:00 -0600,0
2021-02-20 03:25:00 -0600,0
2021-02-20 03:30:00 -0600,0
2021-02-20 03:35:00 -0600,0
2021-02-20 03:40:00 -0600,0
2021-02-20 03:45:00 -0600,0
2021-02-20 03:50:00 -0600,0
2021-02-20 03:55:00 -0600,0
2021-02-20 04:00:00 -0600,0
2021-02-20 04:05:00 -0600,0
2021-02-20 04:10:00 -0600,0
2021-02-20 04:15:00 -0600,0
2021-02-20 04:20:00 -0600,0
2021-02-20 04:25:00 -0600,0
2021-02-20 04:30:00 -0600,0
2021-02-20 04:35:00 -0600,0
2021-02-20 04:40:00 -0600,0
2021-02-20 04:45:00 -0600,0
2021-02-20 04:50:00 -0600,0
2021-02-20 04:55:00 -0600,0
2021-02-20 05:00:00 -0600,0
2021-02-20 05:05:00 -0600,0
2021-02-20 05:10:00 -0600,0
2021-02-20 05:15:00 -0600,0
2021-02-20 05:20:00 -0600,0
2021-02-20 05:25:00 -0600,0
2021-02-20 05:30:00 -0600,0
2021-02-20 05:35:00 -0600,0
2021-02-20 05:40:00 -0600,0
2021-02-20 05:45:00 -0600,0
2021-02-20 05:50:00 -0600,0
2021-02-20 05:55:00 -0600,0
2021-02-20 06:00:00 -0600,0
2021-02-20 06:05:00 -0600,0
2021-02-20 06:10:00 -0600,0
2021-02-20 06:15:00 -0600,0
2021-02-20 06:20:00 -0600,0
2021-02-20 06:25:00 -0600,0
2021-02-20 06:30:00 -0600,0
2021-02-20 06:35:00 -0600,0
2021-02-20 06:40:00 -0600,0
2021-02-20 06:45:00 -0600,0
2021-02-20 06:50:00 -0600,0
2021-02-20 06:55:00 -0600,6
2021-02-20 07:00:00 -0600,107
2021-02-20 07:05:00 -0600,128
2021-02-20 07:10:00 -0600,172
2021-02-20 07:15:00 -0600,176
2021-02-20 07:20:00 -0600,187
2021-02-20 07:25:00 -0600,311
2021-02-20 07:30:00 -0600,316
2021-02-20 07:35:00 -0600,335
2021-02-20 07:40:00 -0600,386
2021-02-20 07:45:00 -0600,386
2021-02-20 07:50:00 -0600,411
2021-02-20 07:55:00 -0600,538
2021-02-20 08:00:00 -0600,538
2021-02-20 08:05:00 -0600,547
2021-02-20 08:10:00 -0600,746
2021-02-20 08:15:00 -0600,746
2021-02-20 08:20:00 -0600,735
2021-02-20 08:25:00 -0600,845
2021-02-20 08:30:00 -0600,845
2021-02-20 08:35:00 -0600,829
2021-02-20 08:40:00 -0600,1080
2021-02-20 08:45:00 -0600,1080
2021-02-20 08:50:00 -0600,3317
2021-02-20 08:55:00 -0600,7274
2021-02-20 09:00:00 -0600,7274
2021-02-20 09:05:00 -0600,7433
2021-02-20 09:10:00 -0600,8796
2021-02-20 09:15:00 -0600,8796
2021-02-20 09:20:00 -0600,8326
2021-02-20 09:25:00 -0600,8954
2021-02-20 09:30:00 -0600,8954
2021-02-20 09:35:00 -0600,8494
2021-02-20 09:40:00 -0600,9124
2021-02-20 09:45:00 -0600,9124
2021-02-20 09:50:00 -0600,8605
2021-02-20 09:55:00 -0600,9182
2021-02-20 10:00:00 -0600,9182
2021-02-20 10:05:00 -0600,8673
2021-02-20 10:10:00 -0600,9169
2021-02-20 10:15:00 -0600,9169
2021-02-20 10:20:00 -0600,8620
2021-02-20 10:25:00 -0600,9192
2021-02-20 10:30:00 -0600,9192
2021-02-20 10:35:00 -0600,8653
2021-02-20 10:40:00 -0600,9171
2021-02-20 10:45:00 -0600,9171
2021-02-20 10:50:00 -0600,8640
2021-02-20 10:55:00 -0600,9196
2021-02-20 11:00:00 -0600,9196
2021-02-20 11:05:00 -0600,8664
2021-02-20 11:10:00 -0600,9196
2021-02-20 11:15:00 -0600,9196
2021-02-20 11:20:00 -0600,8644
2021-02-20 11:25:00 -0600,9199
2021-02-20 11:30:00 -0600,9199
2021-02-20 11:35:00 -0600,8660
2021-02-20 11:40:00 -0600,9199
2021-02-20 11:45:00 -0600,9199
2021-02-20 11:50:00 -0600,8647
2021-02-20 11:55:00 -0600,9199
2021-02-20 12:00:00 -0600,9199
2021-02-20 12:05:00 -0600,8648
2021-02-20 12:10:00 -0600,9203
2021-02-20 12:15:00 -0600,9203
2021-02-20 12:20:00 -0600,8660
2021-02-20 12:25:00 -0600,9196
2021-02-20 12:30:00 -0600,9196
2021-02-20 12:35:00 -0600,8628
2021-02-20 12:40:00 -0600,9198
2021-02-20 12:45:00 -0600,9198
2021-02-20 12:50:00 -0600,8636
2021-02-20 12:55:00 -0600,9206
2021-02-20 13:00:00 -0600,9206
2021-02-20 13:05:00 -0600,8642
2021-02-20 13:10:00 -0600,9204
2021-02-20 13:15:00 -0600,9204
2021-02-20 13:20:00 -0600,8645
2021-02-20 13:25:00 -0600,9192
2021-02-20 13:30:00 -0600,9192
2021-02-20 13:35:00 -0600,8619
2021-02-20 13:40:00 -0600,9207
2021-02-20 13:45:00 -0600,9207
2021-02-20 13:50:00 -0600,8596
2021-02-20 13:55:00 -0600,9197
2021-02-20 14:00:00 -0600,9197
2021-02-20 14:05:00 -0600,8644
2021-02-20 14:10:00 -0600,9186
2021-02-20 14:15:00 -0600,9186
2021-02-20 14:20:00 -0600,8597
2021-02-20 14:25:00 -0600,9190
2021-02-20 14:30:00 -0600,9190
2021-02-20 14:35:00 -0600,8621
2021-02-20 14:40:00 -0600,9168
2021-02-20 14:45:00 -0600,9168
2021-02-20 14:50:00 -0600,8594
2021-02-20 14:55:00 -0600,9132
2021-02-20 15:00:00 -0600,9132
2021-02-20 15:05:00 -0600,8600
2021-02-20 15:10:00 -0600,8987
2021-02-20 15:15:00 -0600,8987
2021-02-20 15:20:00 -0600,8453
2021-02-20 15:25:00 -0600,8926
2021-02-20 15:30:00 -0600,8926
2021-02-20 15:35:00 -0600,8403
2021-02-20 15:40:00 -0600,8812
2021-02-20 15:45:00 -0600,8812
2021-02-20 15:50:00 -0600,8277
2021-02-20 15:55:00 -0600,8584
2021-02-20 16:00:00 -0600,8584
2021-02-20 16:05:00 -0600,8049
2021-02-20 16:10:00 -0600,8221
2021-02-20 16:15:00 -0600,8221
2021-02-20 16:20:00 -0600,7681
2021-02-20 16:25:00 -0600,7740
2021-02-20 16:30:00 -0600,7740
2021-02-20 16:35:00 -0600,7205
2021-02-20 16:40:00 -0600,7128
2021-02-20 16:45:00 -0600,7128
2021-02-20 16:50:00 -0600,6542
2021-02-20 16:55:00 -0600,6294
2021-02-20 17:00:00 -0600,6294
2021-02-20 17:05:00 -0600,5784
2021-02-20 17:10:00 -0600,5425
2021-02-20 17:15:00 -0600,5425
2021-02-20 17:20:00 -0600,4766
2021-02-20 17:25:00 -0600,4100
2021-02-20 17:30:00 -0600,4100
2021-02-20 17:35:00 -0600,3251
2021-02-20 17:40:00 -0600,1177
2021-02-20 17:45:00 -0600,1177
2021-02-20 17:50:00 -0600,916
2021-02-20 17:55:00 -0600,173
2021-02-20 18:00:00 -0600,173
2021-02-20 18:05:00 -0600,132
2021-02-20 18:10:00 -0600,0
2021-02-20 18:15:00 -0600,0
2021-02-20 18:20:00 -0600,0
2021-02-20 18:25:00 -0600,0
2021-02-20 18:30:00 -0600,0
2021-02-20 18:35:00 -0600,0
2021-02-20 18:40:00 -0600,0
2021-02-20 18:45:00 -0600,0
2021-02-20 18:50:00 -0600,0
2021-02-20 18:55:00 -0600,0
2021-02-20 19:00:00 -0600,0
2021-02-20 19:05:00 -0600,0
2021-02-20 19:10:00 -0600,0
2021-02-20 19:15:00 -0600,0
2021-02-20 19:20:00 -0600,0
2021-02-20 19:25:00 -0600,0
2021-02-20 19:30:00 -0600,0
2021-02-20 19:35:00 -0600,0
2021-02-20 19:40:00 -0600,0
2021-02-20 19:45:00 -0600,0
2021-02-20 19:50:00 -0600,0
2021-02-20 19:55:00 -0600,0
2021-02-20 20:00:00 -0600,0
2021-02-20 20:05:00 -0600,0
2021-02-20 20:10:00 -0600,0
2021-02-20 20:15:00 -0600,0
2021-02-20 20:20:00 -0600,0
2021-02-20 20:25:00 -0600,0
2021-02-20 20:30:00 -0600,0
2021-02-20 20:35:00 -0600,0
2021-02-20 20:40:00 -0600,0
2021-02-20 20:45:00 -0600,0
2021-02-20 20:50:00 -0600,0
2021-02-20 20:55:00 -0600,0
2021-02-20 21:00:00 -0600,0
2021-02-20 21:05:00 -0600,0
2021-02-20 21:10:00 -0600,0
2021-02-20 21:15:00 -0600,0
2021-02-20 21:20:00 -0600,0
2021-02-20 21:25:00 -0600,0
2021-02-20 21:30:00 -0600,0
2021-02-20 21:35:00 -0600,0
2021-02-20 21:40:00 -0600,0
2021-02-20 21:45:00 -0600,0
2021-02-20 21:50:00 -0600,0
2021-02-20 21:55:00 -0600,0
2021-02-20 22:00:00 -0600,0
2021-02-20 22:05:00 -0600,0
2021-02-20 22:10:00 -0600,0
2021-02-20 22:15:00 -0600,0
2021-02-20 22:20:00 -0600,0
2021-02-20 22:25:00 -0600,0
2021-02-20 22:30:00 -0600,0
2021-02-20 22:35:00 -0600,0
2021-02-20 22:40:00 -0600,0
2021-02-20 22:45:00 -0600,0
2021-02-20 22:50:00 -0600,0
2021-02-20 22:55:00 -0600,0
2021-02-20 23:00:00 -0600,0
2021-02-20 23:05:00 -0600,0
2021-02-20 23:10:00 -0600,0
2021-02-20 23:15:00 -0600,0
2021-02-20 23:20:00 -0600,0
2021-02-20 23:25:00 -0600,0
2021-02-20 23:30:00 -0600,0
2021-02-20 23:35:00 -0600,0
2021-02-20 23:40:00 -0600,0
2021-02-20 23:45:00 -0600,0
2021-02-20 23:50:00 -0600,0
2021-02-20 23:55:00 -0600,0
2021-02-21 00:00:00 -0600,0
2021-02-21 00:05:00 -0600,0
2021-02-21 00:10:00 -0600,0
2021-02-21 00:15:00 -0600,0
2021-02-21 00:20:00 -0600,0
2021-02-21 00:25:00 -0600,0
2021-02-21 00:30:00 -0600,0
2021-02-21 00:35:00 -0600,0
2021-02-21 00:40:00 -0600,0
2021-02-21 00:45:00 -0600,0
2021-02-21 00:50:00 -0600,0
2021-02-21 00:55:00 -0600,0
2021-02-21 01:00:00 -0600,0
2021-02-21 01:05:00 -0600,0
2021-02-21 01:10:00 -0600,0
2021-02-21 01:15:00 -0600,0
2021-02-21 01:20:00 -0600,0
2021-02-21 01:25:00 -0600,0
2021-02-21 01:30:00 -0600,0
2021-02-21 01:35:00 -0600,0
2021-02-21 01:40:00 -0600,0
2021-02-21 01:45:00 -0600,0
2021-02-21 01:50:00 -0600,0
2021-02-21 01:55:00 -0600,0
2021-02-21 02:00:00 -0600,0
2021-02-21 02:05:00 -0600,0
2021-02-21 02:10:00 -0600,0
2021-02-21 02:15:00 -0600,0
2021-02-21 02:20:00 -0600,0
2021-02-21 02:25:00 -0600,0
2021-02-21 02:30:00 -0600,0
2021-02-21 02:35:00 -0600,0
2021-02-21 02:40:00 -0600,0
2021-02-21 02:45:00 -0600,0
2021-02-21 02:50:00 -0600,0
2021-02-21 02:55:00 -0600,0
2021-02-21 03:00:00 -0600,0
2021-02-21 03:05:00 -0600,0
2021-02-21 03:10:00 -0600,0
2021-02-21 03:15:00 -0600,0
2021-02-21 03:20:00 -0600,0
2021-02-21 03:25:00 -0600,0
2021-02-21 03:30:00 -0600,0
2021-02-21 03:35:00 -0600,0
2021-02-21 03:40:00 -0600,0
2021-02-21 03:45:00 -0600,0
2021-02-21 03:50:00 -0600,0
2021-02-21 03:55:00 -0600,0
2021-02-21 04:00:00 -0600,0
2021-02-21 04:05:00 -0600,0
2021-02-21 04:10:00 -0600,0
2021-02-21 04:15:00 -0600,0
2021-02-21 04:20:00 -0600,0
2021-02-21 04:25:00 -0600,0
2021-02-21 04:30:00 -0600,0
2021-02-21 04:35:00 -0600,0
2021-02-21 04:40:00 -0600,0
2021-02-21 04:45:00 -0600,0
2021-02-21 04:50:00 -0600,0
2021-02-21 04:55:00 -0600,0
2021-02-21 05:00:00 -0600,0
2021-02-21 05:05:00 -0600,0
2021-02-21 05:10:00 -0600,0
2021-02-21 05:15:00 -0600,0
2021-02-21 05:20:00 -0600,0
2021-02-21 05:25:00 -0600,0
2021-02-21 05:30:00 -0600,0
2021-02-21 05:35:00 -0600,0
2021-02-21 05:40:00 -0600,0
2021-02-21 05:45:00 -0600,0
2021-02-21 05:50:00 -0600,0
2021-02-21 05:55:00 -0600,0
2021-02-21 06:00:00 -0600,0
2021-02-21 06:05:00 -0600,0
2021-02-21 06:10:00 -0600,0
2021-02-21 06:15:00 -0600,0
2021-02-21 06:20:00 -0600,0
2021-02-21 06:25:00 -0600,0
2021-02-21 06:30:00 -0600,0
2021-02-21 06:35:00 -0600,0
2021-02-21 06:40:00 -0600,0
2021-02-21 06:45:00 -0600,0
2021-02-21 06:50:00 -0600,0
2021-02-21 06:55:00 -0600,0
2021-02-21 07:00:00 -0600,0
2021-02-21 07:05:00 -0600,7
2021-02-21 07:10:00 -0600,61
2021-02-21 07:15:00 -0600,97
2021-02-21 07:20:00 -0600,97
2021-02-21 07:25:00 -0600,99
2021-02-21 07:30:00 -0600,99
2021-02-21 07:35:00 -0600,99
2021-02-21 07:40:00 -0600,107
2021-02-21 07:45:00 -0600,118
2021-02-21 07:50:00 -0600,118
2021-02-21 07:55:00 -0600,116
2021-02-21 08:00:00 -0600,127
2021-02-21 08:05:00 -0600,127
2021-02-21 08:10:00 -0600,466
2021-02-21 08:15:00 -0600,540
2021-02-21 08:20:00 -0600,540
2021-02-21 08:25:00 -0600,933
2021-02-21 08:30:00 -0600,1048
2021-02-21 08:35:00 -0600,1047
2021-02-21 08:40:00 -0600,1027
2021-02-21 08:45:00 -0600,1133
2021-02-21 08:50:00 -0600,1133
2021-02-21 08:55:00 -0600,1512
2021-02-21 09:00:00 -0600,1696
2021-02-21 09:05:00 -0600,1696
2021-02-21 09:10:00 -0600,1078
2021-02-21 09:15:00 -0600,1131
2021-02-21 09:20:00 -0600,1131
2021-02-21 09:25:00 -0600,847
2021-02-21 09:30:00 -0600,907
2021-02-21 09:35:00 -0600,907
2021-02-21 09:40:00 -0600,963
2021-02-21 09:45:00 -0600,1069
2021-02-21 09:50:00 -0600,1069
2021-02-21 09:55:00 -0600,1381
2021-02-21 10:00:00 -0600,1558
2021-02-21 10:05:00 -0600,1558
2021-02-21 10:10:00 -0600,1272
2021-02-21 10:15:00 -0600,1370
2021-02-21 10:20:00 -0600,1370
2021-02-21 10:25:00 -0600,864
2021-02-21 10:30:00 -0600,893
2021-02-21 10:35:00 -0600,893
2021-02-21 10:40:00 -0600,639
2021-02-21 10:45:00 -0600,671
2021-02-21 10:50:00 -0600,671
2021-02-21 10:55:00 -0600,544
2021-02-21 11:00:00 -0600,579
2021-02-21 11:05:00 -0600,579
2021-02-21 11:10:00 -0600,533
2021-02-21 11:15:00 -0600,575
2021-02-21 11:20:00 -0600,575
2021-02-21 11:25:00 -0600,501
2021-02-21 11:30:00 -0600,536
2021-02-21 11:35:00 -0600,536
2021-02-21 11:40:00 -0600,403
2021-02-21 11:45:00 -0600,421
2021-02-21 11:50:00 -0600,421
2021-02-21 11:55:00 -0600,469
2021-02-21 12:00:00 -0600,519
2021-02-21 12:05:00 -0600,519
2021-02-21 12:10:00 -0600,511
2021-02-21 12:15:00 -0600,556
2021-02-21 12:20:00 -0600,556
2021-02-21 12:25:00 -0600,412
2021-02-21 12:30:00 -0600,427
2021-02-21 12:35:00 -0600,427
2021-02-21 12:40:00 -0600,404
2021-02-21 12:45:00 -0600,438
2021-02-21 12:50:00 -0600,438
2021-02-21 12:55:00 -0600,488
2021-02-21 13:00:00 -0600,546
2021-02-21 13:05:00 -0600,546
2021-02-21 13:10:00 -0600,597
2021-02-21 13:15:00 -0600,663
2021-02-21 13:20:00 -0600,663
2021-02-21 13:25:00 -0600,715
2021-02-21 13:30:00 -0600,793
2021-02-21 13:35:00 -0600,793
2021-02-21 13:40:00 -0600,738
2021-02-21 13:45:00 -0600,799
2021-02-21 13:50:00 -0600,799
2021-02-21 13:55:00 -0600,709
2021-02-21 14:00:00 -0600,763
2021-02-21 14:05:00 -0600,763
2021-02-21 14:10:00 -0600,502
2021-02-21 14:15:00 -0600,485
2021-02-21 14:20:00 -0600,485
2021-02-21 14:25:00 -0600,548
2021-02-21 14:30:00 -0600,614
2021-02-21 14:35:00 -0600,614
2021-02-21 14:40:00 -0600,629
2021-02-21 14:45:00 -0600,697
2021-02-21 14:50:00 -0600,697
2021-02-21 14:55:00 -0600,507
2021-02-21 15:00:00 -0600,512
2021-02-21 15:05:00 -0600,512
2021-02-21 15:10:00 -0600,388
2021-02-21 15:15:00 -0600,392
2021-02-21 15:20:00 -0600,392
2021-02-21 15:25:00 -0600,359
2021-02-21 15:30:00 -0600,384
2021-02-21 15:35:00 -0600,384
2021-02-21 15:40:00 -0600,339
2021-02-21 15:45:00 -0600,359
2021-02-21 15:50:00 -0600,359
2021-02-21 15:55:00 -0600,301
2021-02-21 16:00:00 -0600,313
2021-02-21 16:05:00 -0600,313
2021-02-21 16:10:00 -0600,235
2021-02-21 16:15:00 -0600,234
2021-02-21 16:20:00 -0600,234
2021-02-21 16:25:00 -0600,141
2021-02-21 16:30:00 -0600,126
2021-02-21 16:35:00 -0600,126
2021-02-21 16:40:00 -0600,153
2021-02-21 16:45:00 -0600,176
2021-02-21 16:50:00 -0600,176
2021-02-21 16:55:00 -0600,186
2021-02-21 17:00:00 -0600,208
2021-02-21 17:05:00 -0600,208
2021-02-21 17:10:00 -0600,164
2021-02-21 17:15:00 -0600,165
2021-02-21 17:20:00 -0600,165
2021-02-21 17:25:00 -0600,72
2021-02-21 17:30:00 -0600,47
2021-02-21 17:35:00 -0600,47
2021-02-21 17:40:00 -0600,11
2021-02-21 17:45:00 -0600,0
2021-02-21 17:50:00 -0600,0
2021-02-21 17:55:00 -0600,0
2021-02-21 18:00:00 -0600,0
2021-02-21 18:05:00 -0600,0
2021-02-21 18:10:00 -0600,0
2021-02-21 18:15:00 -0600,0
2021-02-21 18:20:00 -0600,0
2021-02-21 18:25:00 -0600,0
2021-02-21 18:30:00 -0600,0
2021-02-21 18:35:00 -0600,0
2021-02-21 18:40:00 -0600,0
2021-02-21 18:45:00 -0600,0
2021-02-21 18:50:00 -0600,0
2021-02-21 18:55:00 -0600,0
2021-02-21 19:00:00 -0600,0
2021-02-21 19:05:00 -0600,0
2021-02-21 19:10:00 -0600,0
2021-02-21 19:15:00 -0600,0
2021-02-21 19:20:00 -0600,0
2021-02-21 19:25:00 -0600,0
2021-02-21 19:30:00 -0600,0
2021-02-21 19:35:00 -0600,0
2021-02-21 19:40:00 -0600,0
2021-02-21 19:45:00 -0600,0
2021-02-21 19:50:00 -0600,0
2021-02-21 19:55:00 -0600,0
2021-02-21 20:00:00 -0600,0
2021-02-21 20:05:00 -0600,0
2021-02-21 20:10:00 -0600,0
2021-02-21 20:15:00 -0600,0
2021-02-21 20:20:00 -0600,0
2021-02-21 20:25:00 -0600,0
2021-02-21 20:30:00 -0600,0
2021-02-21 20:35:00 -0600,0
2021-02-21 20:40:00 -0600,0
2021-02-21 20:45:00 -0600,0
2021-02-21 20:50:00 -0600,0
2021-02-21 20:55:00 -0600,0
2021-02-21 21:00:00 -0600,0
2021-02-21 21:05:00 -0600,0
2021-02-21 21:10:00 -0600,0
2021-02-21 21:15:00 -0600,0
2021-02-21 21:20:00 -0600,0
2021-02-21 21:25:00 -0600,0
2021-02-21 21:30:00 -0600,0
2021-02-21 21:35:00 -0600,0
2021-02-21 21:40:00 -0600,0
2021-02-21 21:45:00 -0600,0
2021-02-21 21:50:00 -0600,0
2021-02-21 21:55:00 -0600,0
2021-02-21 22:00:00 -0600,0
2021-02-21 22:05:00 -0600,0
2021-02-21 22:10:00 -0600,0
2021-02-21 22:15:00 -0600,0
2021-02-21 22:20:00 -0600,0
2021-02-21 22:25:00 -0600,0
2021-02-21 22:30:00 -0600,0
2021-02-21 22:35:00 -0600,0
2021-02-21 22:40:00 -0600,0
2021-02-21 22:45:00 -0600,0
2021-02-21 22:50:00 -0600,0
2021-02-21 22:55:00 -0600,0
2021-02-21 23:00:00 -0600,0
2021-02-21 23:05:00 -0600,0
2021-02-21 23:10:00 -0600,0
2021-02-21 23:15:00 -0600,0
2021-02-21 23:20:00 -0600,0
2021-02-21 23:25:00 -0600,0
2021-02-21 23:30:00 -0600,0
2021-02-21 23:35:00 -0600,0
2021-02-21 23:40:00 -0600,0
2021-02-21 23:45:00 -0600,0
2021-02-21 23:50:00 -0600,0
2021-02-21 23:55:00 -0600,0
2021-02-22 00:00:00 -0600,0
